t,theta,w,torque
26.05,130.569,7.0378,3.5
26.06,130.64,7.04732,3.5
26.07,130.71,7.05662,3.5
26.08,130.781,7.06564,3.5
26.09,130.851,7.07433,3.5
26.1,130.922,7.08266,3.5
26.11,130.993,7.09058,3.5
26.12,131.064,7.09805,3.5
26.13,131.135,7.10504,3.5
26.14,131.206,7.1115,3.5
26.15,131.277,7.11741,3.5
26.16,131.348,7.12273,3.5
26.17,131.42,7.12744,3.5
26.18,131.491,7.13151,3.5
26.19,131.562,7.13492,3.5
26.2,131.634,7.13766,3.5
26.21,131.705,7.13971,3.5
26.22,131.777,7.14105,3.5
26.23,131.848,7.14168,3.5
26.24,131.919,7.14161,3.5
26.25,131.991,7.14082,3.5
26.26,132.062,7.13932,3.5
26.27,132.134,7.13713,3.5
26.28,132.205,7.13425,3.5
26.29,132.276,7.13069,3.5
26.3,132.348,7.12648,3.5
26.31,132.419,7.12163,3.5
26.32,132.49,7.11618,3.5
26.33,132.561,7.11014,3.5
26.34,132.632,7.10356,3.5
26.35,132.703,7.09646,3.5
26.36,132.774,7.08889,3.5
26.37,132.845,7.08087,3.5
26.38,132.916,7.07245,3.5
26.39,132.986,7.06367,3.5
26.4,133.057,7.05458,3.5
26.41,133.127,7.04523,3.5
26.42,133.198,7.03565,3.5
26.43,133.268,7.0259,3.5
26.44,133.338,7.01603,3.5
26.45,133.409,7.00608,3.5
26.46,133.479,6.9961,3.5
26.47,133.548,6.98615,3.5
26.48,133.618,6.97627,3.5
26.49,133.688,6.9665,3.5
26.5,133.758,6.95691,3.5
26.51,133.827,6.94752,3.5
26.52,133.897,6.93839,3.5
26.53,133.966,6.92957,3.5
26.54,134.035,6.92109,3.5
26.55,134.104,6.91299,3.5
26.56,134.173,6.90531,3.5
26.57,134.242,6.8981,3.5
26.58,134.311,6.89137,3.5
26.59,134.38,6.88517,3.5
26.6,134.449,6.87952,3.5
26.61,134.518,6.87445,3.5
26.62,134.587,6.86998,3.5
26.63,134.655,6.86613,3.5
26.64,134.724,6.86292,3.5
26.65,134.792,6.86037,3.5
26.66,134.861,6.85849,3.5
26.67,134.93,6.85728,3.5
26.68,134.998,6.85675,3.5
26.69,135.067,6.85691,3.5
26.7,135.135,6.85775,3.5
26.71,135.204,6.85927,3.5
26.72,135.273,6.86146,3.5
26.73,135.341,6.86431,3.5
26.74,135.41,6.86781,3.5
26.75,135.479,6.87194,3.5
26.76,135.547,6.87669,3.5
26.77,135.616,6.88203,3.5
26.78,135.685,6.88793,3.5
26.79,135.754,6.89437,3.5
26.8,135.823,6.90132,3.5
26.81,135.892,6.90875,3.5
26.82,135.961,6.91662,3.5
26.83,136.03,6.92489,3.5
26.84,136.099,6.93352,3.5
26.85,136.169,6.94249,3.5
26.86,136.238,6.95173,3.5
26.87,136.308,6.96121,3.5
26.88,136.378,6.97088,3.5
26.89,136.447,6.98069,3.5
26.9,136.517,6.99061,3.5
26.91,136.587,7.00057,3.5
26.92,136.657,7.01053,3.5
26.93,136.727,7.02045,3.5
26.94,136.798,7.03027,3.5
26.95,136.868,7.03994,3.5
26.96,136.938,7.04942,3.5
26.97,137.009,7.05866,3.5
26.98,137.08,7.06761,3.5
26.99,137.15,7.07622,3.5
27,137.221,7.08447,3.5
27.01,137.292,7.09229,3.5
27.02,137.363,7.09966,3.5
27.03,137.434,7.10653,3.5
27.04,137.505,7.11288,3.5
27.05,137.576,7.11866,3.5
27.06,137.647,7.12384,3.5
27.07,137.719,7.12841,3.5
27.08,137.79,7.13234,3.5
27.09,137.861,7.13561,3.5
27.1,137.933,7.13819,3.5
27.11,138.004,7.14008,3.5
27.12,138.075,7.14127,3.5
27.13,138.147,7.14174,3.5
27.14,138.218,7.14151,3.5
27.15,138.29,7.14057,3.5
27.16,138.361,7.13891,3.5
27.17,138.433,7.13657,3.5
27.18,138.504,7.13353,3.5
27.19,138.575,7.12983,3.5
27.2,138.646,7.12547,3.5
27.21,138.718,7.12049,3.5
27.22,138.789,7.11491,3.5
27.23,138.86,7.10875,3.5
27.24,138.931,7.10205,3.5
27.25,139.002,7.09484,3.5
27.26,139.073,7.08716,3.5
27.27,139.144,7.07905,3.5
27.28,139.215,7.07055,3.5
27.29,139.285,7.0617,3.5
27.3,139.356,7.05255,3.5
27.31,139.426,7.04314,3.5
27.32,139.497,7.03352,3.5
27.33,139.567,7.02374,3.5
27.34,139.637,7.01385,3.5
27.35,139.707,7.00389,3.5
27.36,139.777,6.99391,3.5
27.37,139.847,6.98397,3.5
27.38,139.917,6.97411,3.5
27.39,139.987,6.96438,3.5
27.4,140.056,6.95482,3.5
27.41,140.126,6.94549,3.5
27.42,140.195,6.93643,3.5
27.43,140.264,6.92768,3.5
27.44,140.334,6.91928,3.5
27.45,140.403,6.91127,3.5
27.46,140.472,6.90369,3.5
27.47,140.541,6.89658,3.5
27.48,140.61,6.88997,3.5
27.49,140.679,6.88388,3.5
27.5,140.747,6.87836,3.5
27.51,140.816,6.87342,3.5
27.52,140.885,6.86908,3.5
27.53,140.954,6.86538,3.5
27.54,141.022,6.86232,3.5
27.55,141.091,6.85991,3.5
27.56,141.159,6.85818,3.5
27.57,141.228,6.85712,3.5
27.58,141.297,6.85674,3.5
27.59,141.365,6.85705,3.5
27.6,141.434,6.85804,3.5
27.61,141.502,6.85971,3.5
27.62,141.571,6.86205,3.5
27.63,141.64,6.86504,3.5
27.64,141.708,6.86868,3.5
27.65,141.777,6.87295,3.5
27.66,141.846,6.87783,3.5
27.67,141.914,6.8833,3.5
27.68,141.983,6.88932,3.5
27.69,142.052,6.89588,3.5
27.7,142.121,6.90294,3.5
27.71,142.19,6.91046,3.5
27.72,142.259,6.91842,3.5
27.73,142.329,6.92678,3.5
27.74,142.398,6.93549,3.5
27.75,142.467,6.94452,3.5
27.76,142.537,6.95382,3.5
27.77,142.606,6.96334,3.5
27.78,142.676,6.97305,3.5
27.79,142.746,6.98289,3.5
27.8,142.816,6.99282,3.5
27.81,142.886,7.00279,3.5
27.82,142.956,7.01275,3.5
27.83,143.026,7.02264,3.5
27.84,143.096,7.03243,3.5
27.85,143.167,7.04207,3.5
27.86,143.237,7.0515,3.5
27.87,143.308,7.06067,3.5
27.88,143.378,7.06955,3.5
27.89,143.449,7.07809,3.5
27.9,143.52,7.08625,3.5
27.91,143.591,7.09397,3.5
27.92,143.662,7.10124,3.5
27.93,143.733,7.10799,3.5
27.94,143.804,7.11422,3.5
27.95,143.875,7.11987,3.5
27.96,143.946,7.12492,3.5
27.97,144.018,7.12935,3.5
27.98,144.089,7.13313,3.5
27.99,144.16,7.13625,3.5
28,144.232,7.13868,3.5
28.01,144.303,7.14041,3.5
28.02,144.374,7.14144,3.5
28.03,144.446,7.14176,3.5
28.04,144.517,7.14137,3.5
28.05,144.589,7.14027,3.5
28.06,144.66,7.13846,3.5
28.07,144.731,7.13596,3.5
28.08,144.803,7.13278,3.5
28.09,144.874,7.12893,3.5
28.1,144.945,7.12444,3.5
28.11,145.017,7.11932,3.5
28.12,145.088,7.1136,3.5
28.13,145.159,7.10732,3.5
28.14,145.23,7.10051,3.5
28.15,145.301,7.09319,3.5
28.16,145.372,7.08541,3.5
28.17,145.443,7.07721,3.5
28.18,145.513,7.06863,3.5
28.19,145.584,7.05971,3.5
28.2,145.655,7.0505,3.5
28.21,145.725,7.04104,3.5
28.22,145.795,7.03138,3.5
28.23,145.866,7.02157,3.5
28.24,145.936,7.01166,3.5
28.25,146.006,7.00169,3.5
28.26,146.076,6.99172,3.5
28.27,146.146,6.98179,3.5
28.28,146.215,6.97195,3.5
28.29,146.285,6.96226,3.5
28.3,146.355,6.95275,3.5
28.31,146.424,6.94347,3.5
28.32,146.494,6.93447,3.5
28.33,146.563,6.9258,3.5
28.34,146.632,6.91748,3.5
28.35,146.701,6.90956,3.5
28.36,146.77,6.90208,3.5
28.37,146.839,6.89508,3.5
28.38,146.908,6.88858,3.5
28.39,146.977,6.88262,3.5
28.4,147.046,6.87722,3.5
28.41,147.115,6.87242,3.5
28.42,147.183,6.86822,3.5
28.43,147.252,6.86465,3.5
28.44,147.321,6.86174,3.5
28.45,147.389,6.85948,3.5
28.46,147.458,6.85789,3.5
28.47,147.526,6.85699,3.5
28.48,147.595,6.85676,3.5
28.49,147.663,6.85722,3.5
28.5,147.732,6.85836,3.5
28.51,147.801,6.86018,3.5
28.52,147.869,6.86266,3.5
28.53,147.938,6.8658,3.5
28.54,148.007,6.86958,3.5
28.55,148.075,6.87399,3.5
28.56,148.144,6.879,3.5
28.57,148.213,6.88459,3.5
28.58,148.282,6.89074,3.5
28.59,148.351,6.89741,3.5
28.6,148.42,6.90457,3.5
28.61,148.489,6.9122,3.5
28.62,148.558,6.92025,3.5
28.63,148.627,6.92869,3.5
28.64,148.697,6.93747,3.5
28.65,148.766,6.94656,3.5
28.66,148.835,6.95592,3.5
28.67,148.905,6.96549,3.5
28.68,148.975,6.97523,3.5
28.69,149.045,6.98509,3.5
28.7,149.114,6.99503,3.5
28.71,149.184,7.005,3.5
28.72,149.255,7.01495,3.5
28.73,149.325,7.02483,3.5
28.74,149.395,7.03459,3.5
28.75,149.465,7.04418,3.5
28.76,149.536,7.05356,3.5
28.77,149.607,7.06267,3.5
28.78,149.677,7.07148,3.5
28.79,149.748,7.07994,3.5
28.8,149.819,7.088,3.5
28.81,149.89,7.09563,3.5
28.82,149.961,7.10278,3.5
28.83,150.032,7.10943,3.5
28.84,150.103,7.11552,3.5
28.85,150.174,7.12105,3.5
28.86,150.245,7.12596,3.5
28.87,150.317,7.13025,3.5
28.88,150.388,7.13389,3.5
28.89,150.459,7.13685,3.5
28.9,150.531,7.13913,3.5
28.91,150.602,7.14071,3.5
28.92,150.673,7.14158,3.5
28.93,150.745,7.14175,3.5
28.94,150.816,7.1412,3.5
28.95,150.888,7.13994,3.5
28.96,150.959,7.13798,3.5
28.97,151.03,7.13532,3.5
28.98,151.102,7.13199,3.5
28.99,151.173,7.128,3.5
29,151.244,7.12336,3.5
29.01,151.316,7.11811,3.5
29.02,151.387,7.11227,3.5
29.03,151.458,7.10587,3.5
29.04,151.529,7.09894,3.5
29.05,151.6,7.09152,3.5
29.06,151.671,7.08364,3.5
29.07,151.741,7.07535,3.5
29.08,151.812,7.06669,3.5
29.09,151.883,7.0577,3.5
29.1,151.953,7.04843,3.5
29.11,152.024,7.03892,3.5
29.12,152.094,7.02923,3.5
29.13,152.164,7.01939,3.5
29.14,152.235,7.00946,3.5
29.15,152.305,6.99949,3.5
29.16,152.374,6.98952,3.5
29.17,152.444,6.97961,3.5
29.18,152.514,6.9698,3.5
29.19,152.584,6.96014,3.5
29.2,152.653,6.95068,3.5
29.21,152.723,6.94146,3.5
29.22,152.792,6.93253,3.5
29.23,152.861,6.92393,3.5
29.24,152.931,6.9157,3.5
29.25,153,6.90787,3.5
29.26,153.069,6.9005,3.5
29.27,153.138,6.8936,3.5
29.28,153.207,6.88722,3.5
29.29,153.275,6.88138,3.5
29.3,153.344,6.87611,3.5
29.31,153.413,6.87144,3.5
29.32,153.482,6.86738,3.5
29.33,153.55,6.86396,3.5
29.34,153.619,6.86118,3.5
29.35,153.688,6.85908,3.5
29.36,153.756,6.85764,3.5
29.37,153.825,6.85688,3.5
29.38,153.893,6.85681,3.5
29.39,153.962,6.85742,3.5
29.4,154.03,6.85871,3.5
29.41,154.099,6.86068,3.5
29.42,154.168,6.86331,3.5
29.43,154.236,6.86659,3.5
29.44,154.305,6.87051,3.5
29.45,154.374,6.87505,3.5
29.46,154.443,6.88019,3.5
29.47,154.511,6.88591,3.5
29.48,154.58,6.89217,3.5
29.49,154.649,6.89896,3.5
29.5,154.718,6.90623,3.5
29.51,154.787,6.91395,3.5
29.52,154.856,6.92209,3.5
29.53,154.926,6.93061,3.5
29.54,154.995,6.93947,3.5
29.55,155.065,6.94862,3.5
29.56,155.134,6.95802,3.5
29.57,155.204,6.96764,3.5
29.58,155.273,6.97741,3.5
29.59,155.343,6.98729,3.5
29.6,155.413,6.99725,3.5
29.61,155.483,7.00721,3.5
29.62,155.553,7.01715,3.5
29.63,155.624,7.02701,3.5
29.64,155.694,7.03673,3.5
29.65,155.764,7.04628,3.5
29.66,155.835,7.05561,3.5
29.67,155.905,7.06466,3.5
29.68,155.976,7.07339,3.5
29.69,156.047,7.08177,3.5
29.7,156.118,7.08974,3.5
29.71,156.189,7.09726,3.5
29.72,156.26,7.1043,3.5
29.73,156.331,7.11083,3.5
29.74,156.402,7.1168,3.5
29.75,156.473,7.12219,3.5
29.76,156.544,7.12697,3.5
29.77,156.616,7.13112,3.5
29.78,156.687,7.13461,3.5
29.79,156.758,7.13742,3.5
29.8,156.83,7.13954,3.5
29.81,156.901,7.14097,3.5
29.82,156.972,7.14169,3.5
29.83,157.044,7.14169,3.5
29.84,157.115,7.14098,3.5
29.85,157.187,7.13957,3.5
29.86,157.258,7.13745,3.5
29.87,157.329,7.13465,3.5
29.88,157.401,7.13117,3.5
29.89,157.472,7.12703,3.5
29.9,157.543,7.12226,3.5
29.91,157.615,7.11687,3.5
29.92,157.686,7.1109,3.5
29.93,157.757,7.10438,3.5
29.94,157.828,7.09734,3.5
29.95,157.899,7.08981,3.5
29.96,157.97,7.08184,3.5
29.97,158.04,7.07347,3.5
29.98,158.111,7.06473,3.5
29.99,158.182,7.05568,3.5
30,158.252,7.04635,3.5
30.01,158.323,7.03679,3.5
30.02,158.393,7.02706,3.5
30.03,158.463,7.0172,3.5
30.04,158.533,7.00726,3.5
30.05,158.603,6.99728,3.5
30.06,158.673,6.98732,3.5
30.07,158.743,6.97743,3.5
30.08,158.813,6.96765,3.5
30.09,158.882,6.95803,3.5
30.1,158.952,6.94862,3.5
30.11,159.021,6.93946,3.5
30.12,159.091,6.9306,3.5
30.13,159.16,6.92207,3.5
30.14,159.229,6.91393,3.5
30.15,159.298,6.9062,3.5
30.16,159.367,6.89893,3.5
30.17,159.436,6.89215,3.5
30.18,159.505,6.88588,3.5
30.19,159.574,6.88017,3.5
30.2,159.643,6.87503,3.5
30.21,159.711,6.87049,3.5
30.22,159.78,6.86657,3.5
30.23,159.849,6.86329,3.5
30.24,159.917,6.86066,3.5
30.25,159.986,6.8587,3.5
30.26,160.055,6.85742,3.5
30.27,160.123,6.85681,3.5
30.28,160.192,6.85689,3.5
30.29,160.26,6.85765,3.5
30.3,160.329,6.85909,3.5
30.31,160.397,6.8612,3.5
30.32,160.466,6.86398,3.5
30.33,160.535,6.86741,3.5
30.34,160.603,6.87147,3.5
30.35,160.672,6.87615,3.5
30.36,160.741,6.88142,3.5
30.37,160.81,6.88726,3.5
30.38,160.879,6.89364,3.5
30.39,160.948,6.90053,3.5
30.4,161.017,6.9079,3.5
30.41,161.086,6.91572,3.5
30.42,161.155,6.92395,3.5
30.43,161.224,6.93255,3.5
30.44,161.294,6.94147,3.5
30.45,161.363,6.95069,3.5
30.46,161.433,6.96014,3.5
30.47,161.502,6.96979,3.5
30.48,161.572,6.97959,3.5
30.49,161.642,6.9895,3.5
30.5,161.712,6.99946,3.5
30.51,161.782,7.00942,3.5
30.52,161.852,7.01935,3.5
30.53,161.922,7.02918,3.5
30.54,161.993,7.03887,3.5
30.55,162.063,7.04837,3.5
30.56,162.134,7.05764,3.5
30.57,162.204,7.06662,3.5
30.58,162.275,7.07528,3.5
30.59,162.346,7.08357,3.5
30.6,162.417,7.09145,3.5
30.61,162.488,7.09887,3.5
30.62,162.559,7.1058,3.5
30.63,162.63,7.1122,3.5
30.64,162.701,7.11805,3.5
30.65,162.772,7.12331,3.5
30.66,162.843,7.12795,3.5
30.67,162.915,7.13195,3.5
30.68,162.986,7.13529,3.5
30.69,163.057,7.13795,3.5
30.7,163.129,7.13992,3.5
30.71,163.2,7.14119,3.5
30.72,163.271,7.14175,3.5
30.73,163.343,7.1416,3.5
30.74,163.414,7.14073,3.5
30.75,163.486,7.13916,3.5
30.76,163.557,7.13689,3.5
30.77,163.628,7.13394,3.5
30.78,163.7,7.13031,3.5
30.79,163.771,7.12603,3.5
30.8,163.842,7.12112,3.5
30.81,163.913,7.1156,3.5
30.82,163.985,7.10951,3.5
30.83,164.056,7.10287,3.5
30.84,164.127,7.09571,3.5
30.85,164.198,7.08809,3.5
30.86,164.268,7.08002,3.5
30.87,164.339,7.07156,3.5
30.88,164.41,7.06275,3.5
30.89,164.48,7.05363,3.5
30.9,164.551,7.04425,3.5
30.91,164.621,7.03465,3.5
30.92,164.692,7.02489,3.5
30.93,164.762,7.015,3.5
30.94,164.832,7.00505,3.5
30.95,164.902,6.99507,3.5
30.96,164.972,6.98512,3.5
30.97,165.042,6.97525,3.5
30.98,165.111,6.9655,3.5
30.99,165.181,6.95593,3.5
31,165.25,6.94657,3.5
31.01,165.32,6.93747,3.5
31.02,165.389,6.92868,3.5
31.03,165.458,6.92024,3.5
31.04,165.528,6.91218,3.5
31.05,165.597,6.90456,3.5
31.06,165.666,6.89739,3.5
31.07,165.735,6.89072,3.5
31.08,165.804,6.88457,3.5
31.09,165.872,6.87898,3.5
31.1,165.941,6.87397,3.5
31.11,166.01,6.86957,3.5
31.12,166.078,6.86579,3.5
31.13,166.147,6.86265,3.5
31.14,166.216,6.86017,3.5
31.15,166.284,6.85836,3.5
31.16,166.353,6.85723,3.5
31.17,166.421,6.85677,3.5
31.18,166.49,6.857,3.5
31.19,166.559,6.85791,3.5
31.2,166.627,6.8595,3.5
31.21,166.696,6.86177,3.5
31.22,166.764,6.86469,3.5
31.23,166.833,6.86826,3.5
31.24,166.902,6.87245,3.5
31.25,166.971,6.87726,3.5
31.26,167.039,6.88266,3.5
31.27,167.108,6.88863,3.5
31.28,167.177,6.89512,3.5
31.29,167.246,6.90213,3.5
31.3,167.315,6.9096,3.5
31.31,167.384,6.91751,3.5
31.32,167.454,6.92583,3.5
31.33,167.523,6.9345,3.5
31.34,167.592,6.94349,3.5
31.35,167.662,6.95276,3.5
31.36,167.731,6.96227,3.5
31.37,167.801,6.97195,3.5
31.38,167.871,6.98178,3.5
31.39,167.941,6.9917,3.5
31.4,168.011,7.00167,3.5
31.41,168.081,7.01163,3.5
31.42,168.151,7.02154,3.5
31.43,168.221,7.03134,3.5
31.44,168.291,7.04099,3.5
31.45,168.362,7.05045,3.5
31.46,168.432,7.05966,3.5
31.47,168.503,7.06857,3.5
31.48,168.574,7.07715,3.5
31.49,168.645,7.08535,3.5
31.5,168.715,7.09313,3.5
31.51,168.786,7.10045,3.5
31.52,168.858,7.10727,3.5
31.53,168.929,7.11355,3.5
31.54,169,7.11927,3.5
31.55,169.071,7.12439,3.5
31.56,169.142,7.12889,3.5
31.57,169.214,7.13275,3.5
31.58,169.285,7.13594,3.5
31.59,169.356,7.13845,3.5
31.6,169.428,7.14027,3.5
31.61,169.499,7.14138,3.5
31.62,169.571,7.14178,3.5
31.63,169.642,7.14147,3.5
31.64,169.713,7.14045,3.5
31.65,169.785,7.13872,3.5
31.66,169.856,7.1363,3.5
31.67,169.927,7.13319,3.5
31.68,169.999,7.12942,3.5
31.69,170.07,7.125,3.5
31.7,170.141,7.11995,3.5
31.71,170.212,7.1143,3.5
31.72,170.284,7.10808,3.5
31.73,170.355,7.10133,3.5
31.74,170.426,7.09407,3.5
31.75,170.496,7.08634,3.5
31.76,170.567,7.07818,3.5
31.77,170.638,7.06964,3.5
31.78,170.709,7.06076,3.5
31.79,170.779,7.05158,3.5
31.8,170.85,7.04214,3.5
31.81,170.92,7.0325,3.5
31.82,170.99,7.02271,3.5
31.83,171.061,7.0128,3.5
31.84,171.131,7.00284,3.5
31.85,171.201,6.99287,3.5
31.86,171.27,6.98293,3.5
31.87,171.34,6.97308,3.5
31.88,171.41,6.96337,3.5
31.89,171.48,6.95384,3.5
31.9,171.549,6.94453,3.5
31.91,171.618,6.9355,3.5
31.92,171.688,6.92678,3.5
31.93,171.757,6.91842,3.5
31.94,171.826,6.91046,3.5
31.95,171.895,6.90293,3.5
31.96,171.964,6.89587,3.5
31.97,172.033,6.88931,3.5
31.98,172.102,6.88329,3.5
31.99,172.171,6.87782,3.5
32,172.24,6.87295,3.5
32.01,172.308,6.86868,3.5
32.02,172.377,6.86504,3.5
32.03,172.446,6.86205,3.5
32.04,172.514,6.85972,3.5
32.05,172.583,6.85805,3.5
32.06,172.651,6.85707,3.5
32.07,172.72,6.85677,3.5
32.08,172.788,6.85715,3.5
32.09,172.857,6.85821,3.5
32.1,172.926,6.85995,3.5
32.11,172.994,6.86236,3.5
32.12,173.063,6.86542,3.5
32.13,173.132,6.86913,3.5
32.14,173.2,6.87347,3.5
32.15,173.269,6.87841,3.5
32.16,173.338,6.88394,3.5
32.17,173.407,6.89002,3.5
32.18,173.476,6.89663,3.5
32.19,173.545,6.90374,3.5
32.2,173.614,6.91132,3.5
32.21,173.683,6.91932,3.5
32.22,173.752,6.92772,3.5
32.23,173.821,6.93647,3.5
32.24,173.891,6.94553,3.5
32.25,173.96,6.95485,3.5
32.26,174.03,6.9644,3.5
32.27,174.1,6.97412,3.5
32.28,174.169,6.98398,3.5
32.29,174.239,6.99391,3.5
32.3,174.309,7.00388,3.5
32.31,174.379,7.01383,3.5
32.32,174.45,7.02372,3.5
32.33,174.52,7.0335,3.5
32.34,174.59,7.04311,3.5
32.35,174.661,7.05251,3.5
32.36,174.731,7.06166,3.5
32.37,174.802,7.07051,3.5
32.38,174.873,7.07901,3.5
32.39,174.943,7.08712,3.5
32.4,175.014,7.0948,3.5
32.41,175.085,7.102,3.5
32.42,175.156,7.10871,3.5
32.43,175.228,7.11487,3.5
32.44,175.299,7.12046,3.5
32.45,175.37,7.12545,3.5
32.46,175.441,7.12981,3.5
32.47,175.513,7.13352,3.5
32.48,175.584,7.13656,3.5
32.49,175.655,7.13892,3.5
32.5,175.727,7.14058,3.5
32.51,175.798,7.14153,3.5
32.52,175.87,7.14177,3.5
32.53,175.941,7.14131,3.5
32.54,176.012,7.14013,3.5
32.55,176.084,7.13825,3.5
32.56,176.155,7.13567,3.5
32.57,176.226,7.13241,3.5
32.58,176.298,7.12849,3.5
32.59,176.369,7.12393,3.5
32.6,176.44,7.11875,3.5
32.61,176.511,7.11297,3.5
32.62,176.582,7.10663,3.5
32.63,176.654,7.09976,3.5
32.64,176.724,7.09239,3.5
32.65,176.795,7.08457,3.5
32.66,176.866,7.07632,3.5
32.67,176.937,7.0677,3.5
32.68,177.008,7.05875,3.5
32.69,177.078,7.04951,3.5
32.7,177.149,7.04002,3.5
32.71,177.219,7.03035,3.5
32.72,177.289,7.02052,3.5
32.73,177.359,7.0106,3.5
32.74,177.429,7.00063,3.5
32.75,177.499,6.99066,3.5
32.76,177.569,6.98074,3.5
32.77,177.639,6.97092,3.5
32.78,177.709,6.96124,3.5
32.79,177.778,6.95175,3.5
32.8,177.848,6.94251,3.5
32.81,177.917,6.93354,3.5
32.82,177.986,6.9249,3.5
32.83,178.055,6.91662,3.5
32.84,178.125,6.90875,3.5
32.85,178.194,6.90132,3.5
32.86,178.263,6.89437,3.5
32.87,178.332,6.88793,3.5
32.88,178.4,6.88203,3.5
32.89,178.469,6.87669,3.5
32.9,178.538,6.87195,3.5
32.91,178.607,6.86782,3.5
32.92,178.675,6.86432,3.5
32.93,178.744,6.86148,3.5
32.94,178.813,6.85929,3.5
32.95,178.881,6.85778,3.5
32.96,178.95,6.85694,3.5
32.97,179.018,6.85679,3.5
32.98,179.087,6.85732,3.5
32.99,179.155,6.85854,3.5
33,179.224,6.86043,3.5
33.01,179.293,6.86298,3.5
33.02,179.361,6.86619,3.5
33.03,179.43,6.87004,3.5
33.04,179.499,6.87451,3.5
33.05,179.567,6.87959,3.5
33.06,179.636,6.88524,3.5
33.07,179.705,6.89144,3.5
33.08,179.774,6.89817,3.5
33.09,179.843,6.90538,3.5
33.1,179.912,6.91306,3.5
33.11,179.981,6.92115,3.5
33.12,180.051,6.92963,3.5
33.13,180.12,6.93845,3.5
33.14,180.189,6.94757,3.5
33.15,180.259,6.95695,3.5
33.16,180.329,6.96654,3.5
33.17,180.398,6.9763,3.5
33.18,180.468,6.98617,3.5
33.19,180.538,6.99612,3.5
33.2,180.608,7.00609,3.5
33.21,180.678,7.01603,3.5
33.22,180.748,7.0259,3.5
33.23,180.819,7.03564,3.5
33.24,180.889,7.04521,3.5
33.25,180.959,7.05456,3.5
33.26,181.03,7.06365,3.5
33.27,181.101,7.07242,3.5
33.28,181.172,7.08084,3.5
33.29,181.242,7.08886,3.5
33.3,181.313,7.09644,3.5
33.31,181.384,7.10354,3.5
33.32,181.455,7.11012,3.5
33.33,181.527,7.11616,3.5
33.34,181.598,7.12162,3.5
33.35,181.669,7.12647,3.5
33.36,181.74,7.13069,3.5
33.37,181.812,7.13425,3.5
33.38,181.883,7.13714,3.5
33.39,181.954,7.13934,3.5
33.4,182.026,7.14085,3.5
33.41,182.097,7.14165,3.5
33.42,182.169,7.14173,3.5
33.43,182.24,7.14111,3.5
33.44,182.311,7.13977,3.5
33.45,182.383,7.13773,3.5
33.46,182.454,7.13501,3.5
33.47,182.525,7.1316,3.5
33.48,182.597,7.12754,3.5
33.49,182.668,7.12284,3.5
33.5,182.739,7.11752,3.5
33.51,182.81,7.11161,3.5
33.52,182.881,7.10515,3.5
33.53,182.952,7.09817,3.5
33.54,183.023,7.0907,3.5
33.55,183.094,7.08278,3.5
33.56,183.165,7.07445,3.5
33.57,183.236,7.06575,3.5
33.58,183.306,7.05673,3.5
33.59,183.377,7.04743,3.5
33.6,183.447,7.0379,3.5
33.61,183.518,7.02818,3.5
33.62,183.588,7.01833,3.5
33.63,183.658,7.00839,3.5
33.64,183.728,6.99842,3.5
33.65,183.798,6.98846,3.5
33.66,183.868,6.97855,3.5
33.67,183.938,6.96876,3.5
33.68,184.007,6.95912,3.5
33.69,184.077,6.94968,3.5
33.7,184.146,6.94049,3.5
33.71,184.216,6.9316,3.5
33.72,184.285,6.92303,3.5
33.73,184.354,6.91484,3.5
33.74,184.423,6.90707,3.5
33.75,184.492,6.89974,3.5
33.76,184.561,6.8929,3.5
33.77,184.63,6.88657,3.5
33.78,184.699,6.8808,3.5
33.79,184.768,6.87559,3.5
33.8,184.836,6.87098,3.5
33.81,184.905,6.86699,3.5
33.82,184.974,6.86364,3.5
33.83,185.042,6.86093,3.5
33.84,185.111,6.8589,3.5
33.85,185.179,6.85753,3.5
33.86,185.248,6.85685,3.5
33.87,185.317,6.85685,3.5
33.88,185.385,6.85754,3.5
33.89,185.454,6.8589,3.5
33.9,185.522,6.86094,3.5
33.91,185.591,6.86364,3.5
33.92,185.66,6.86699,3.5
33.93,185.728,6.87098,3.5
33.94,185.797,6.87559,3.5
33.95,185.866,6.88079,3.5
33.96,185.935,6.88657,3.5
33.97,186.004,6.89289,3.5
33.98,186.073,6.89973,3.5
33.99,186.142,6.90705,3.5
34,186.211,6.91482,3.5
34.01,186.28,6.923,3.5
34.02,186.349,6.93156,3.5
34.03,186.419,6.94045,3.5
34.04,186.488,6.94963,3.5
34.05,186.557,6.95906,3.5
34.06,186.627,6.96869,3.5
34.07,186.697,6.97848,3.5
34.08,186.767,6.98837,3.5
34.09,186.837,6.99833,3.5
34.1,186.907,7.0083,3.5
34.11,186.977,7.01823,3.5
34.12,187.047,7.02807,3.5
34.13,187.117,7.03778,3.5
34.14,187.188,7.04731,3.5
34.15,187.258,7.0566,3.5
34.16,187.329,7.06562,3.5
34.17,187.4,7.07432,3.5
34.18,187.47,7.08265,3.5
34.19,187.541,7.09058,3.5
34.2,187.612,7.09805,3.5
34.21,187.683,7.10504,3.5
34.22,187.754,7.11151,3.5
34.23,187.825,7.11742,3.5
34.24,187.897,7.12274,3.5
34.25,187.968,7.12746,3.5
34.26,188.039,7.13153,3.5
34.27,188.111,7.13495,3.5
34.28,188.182,7.13769,3.5
