t,theta,w,torque
21.35,115.45,7.90601,4
21.36,115.529,7.89969,4
21.37,115.608,7.89399,4
21.38,115.687,7.88896,4
21.39,115.766,7.88463,4
21.4,115.845,7.88102,4
21.41,115.924,7.87815,4
21.42,116.002,7.87604,4
21.43,116.081,7.87471,4
21.44,116.16,7.87416,4
21.45,116.239,7.87439,4
21.46,116.317,7.87541,4
21.47,116.396,7.8772,4
21.48,116.475,7.87976,4
21.49,116.554,7.88308,4
21.5,116.633,7.88712,4
21.51,116.712,7.89187,4
21.52,116.791,7.89729,4
21.53,116.87,7.90336,4
21.54,116.949,7.91004,4
21.55,117.028,7.91728,4
21.56,117.107,7.92504,4
21.57,117.186,7.93328,4
21.58,117.266,7.94193,4
21.59,117.345,7.95095,4
21.6,117.425,7.96028,4
21.61,117.504,7.96986,4
21.62,117.584,7.97964,4
21.63,117.664,7.98954,4
21.64,117.744,7.99951,4
21.65,117.824,8.00948,4
21.66,117.904,8.01939,4
21.67,117.984,8.02917,4
21.68,118.065,8.03877,4
21.69,118.145,8.04812,4
21.7,118.226,8.05716,4
21.71,118.306,8.06582,4
21.72,118.387,8.07407,4
21.73,118.468,8.08183,4
21.74,118.549,8.08906,4
21.75,118.629,8.09571,4
21.76,118.71,8.10173,4
21.77,118.791,8.1071,4
21.78,118.873,8.11176,4
21.79,118.954,8.1157,4
21.8,119.035,8.11888,4
21.81,119.116,8.12128,4
21.82,119.197,8.12289,4
21.83,119.279,8.12369,4
21.84,119.36,8.12369,4
21.85,119.441,8.12287,4
21.86,119.522,8.12125,4
21.87,119.603,8.11884,4
21.88,119.685,8.11565,4
21.89,119.766,8.1117,4
21.9,119.847,8.10703,4
21.91,119.928,8.10165,4
21.92,120.009,8.09561,4
21.93,120.09,8.08895,4
21.94,120.171,8.08172,4
21.95,120.251,8.07395,4
21.96,120.332,8.0657,4
21.97,120.413,8.05702,4
21.98,120.493,8.04798,4
21.99,120.574,8.03862,4
22,120.654,8.02902,4
22.01,120.734,8.01923,4
22.02,120.814,8.00932,4
22.03,120.894,7.99935,4
22.04,120.974,7.98938,4
22.05,121.054,7.97948,4
22.06,121.134,7.96971,4
22.07,121.214,7.96013,4
22.08,121.293,7.95081,4
22.09,121.373,7.9418,4
22.1,121.452,7.93316,4
22.11,121.531,7.92494,4
22.12,121.611,7.9172,4
22.13,121.69,7.90998,4
22.14,121.769,7.90332,4
22.15,121.848,7.89728,4
22.16,121.927,7.89187,4
22.17,122.006,7.88715,4
22.18,122.084,7.88313,4
22.19,122.163,7.87985,4
22.2,122.242,7.87732,4
22.21,122.321,7.87555,4
22.22,122.4,7.87456,4
22.23,122.478,7.87436,4
22.24,122.557,7.87494,4
22.25,122.636,7.87631,4
22.26,122.715,7.87844,4
22.27,122.793,7.88134,4
22.28,122.872,7.88498,4
22.29,122.951,7.88934,4
22.3,123.03,7.8944,4
22.31,123.109,7.90011,4
22.32,123.188,7.90646,4
22.33,123.267,7.91339,4
22.34,123.346,7.92087,4
22.35,123.425,7.92884,4
22.36,123.505,7.93727,4
22.37,123.584,7.94609,4
22.38,123.664,7.95526,4
22.39,123.743,7.96471,4
22.4,123.823,7.97438,4
22.41,123.903,7.98422,4
22.42,123.983,7.99416,4
22.43,124.063,8.00414,4
22.44,124.143,8.01409,4
22.45,124.223,8.02395,4
22.46,124.303,8.03366,4
22.47,124.384,8.04315,4
22.48,124.464,8.05237,4
22.49,124.545,8.06125,4
22.5,124.625,8.06973,4
22.51,124.706,8.07776,4
22.52,124.787,8.08529,4
22.53,124.868,8.09227,4
22.54,124.949,8.09864,4
22.55,125.03,8.10438,4
22.56,125.111,8.10943,4
22.57,125.192,8.11378,4
22.58,125.273,8.11738,4
22.59,125.354,8.12021,4
22.6,125.436,8.12226,4
22.61,125.517,8.12351,4
22.62,125.598,8.12395,4
22.63,125.679,8.12358,4
22.64,125.76,8.1224,4
22.65,125.842,8.12043,4
22.66,125.923,8.11766,4
22.67,126.004,8.11413,4
22.68,126.085,8.10986,4
22.69,126.166,8.10486,4
22.7,126.247,8.09919,4
22.71,126.328,8.09287,4
22.72,126.409,8.08594,4
22.73,126.49,8.07846,4
22.74,126.571,8.07046,4
22.75,126.651,8.06202,4
22.76,126.732,8.05317,4
22.77,126.812,8.04398,4
22.78,126.893,8.03451,4
22.79,126.973,8.02481,4
22.8,127.053,8.01496,4
22.81,127.133,8.00501,4
22.82,127.213,7.99503,4
22.83,127.293,7.98509,4
22.84,127.373,7.97524,4
22.85,127.453,7.96555,4
22.86,127.532,7.95608,4
22.87,127.612,7.94689,4
22.88,127.691,7.93803,4
22.89,127.771,7.92957,4
22.9,127.85,7.92156,4
22.91,127.929,7.91404,4
22.92,128.008,7.90707,4
22.93,128.087,7.90068,4
22.94,128.166,7.89492,4
22.95,128.245,7.88981,4
22.96,128.324,7.8854,4
22.97,128.403,7.88171,4
22.98,128.482,7.87876,4
22.99,128.56,7.87657,4
23,128.639,7.87515,4
23.01,128.718,7.87451,4
23.02,128.797,7.87466,4
23.03,128.875,7.87559,4
23.04,128.954,7.8773,4
23.05,129.033,7.87978,4
23.06,129.112,7.88301,4
23.07,129.191,7.88698,4
23.08,129.27,7.89165,4
23.09,129.348,7.897,4
23.1,129.427,7.90301,4
23.11,129.507,7.90962,4
23.12,129.586,7.9168,4
23.13,129.665,7.9245,4
23.14,129.744,7.93269,4
23.15,129.824,7.9413,4
23.16,129.903,7.95028,4
23.17,129.983,7.95958,4
23.18,130.062,7.96914,4
23.19,130.142,7.97889,4
23.2,130.222,7.98878,4
23.21,130.302,7.99874,4
23.22,130.382,8.00872,4
23.23,130.462,8.01864,4
23.24,130.542,8.02844,4
23.25,130.622,8.03805,4
23.26,130.703,8.04743,4
23.27,130.783,8.0565,4
23.28,130.864,8.06521,4
23.29,130.945,8.0735,4
23.3,131.025,8.08131,4
23.31,131.106,8.0886,4
23.32,131.187,8.09531,4
23.33,131.268,8.1014,4
23.34,131.349,8.10684,4
23.35,131.43,8.11158,4
23.36,131.511,8.11559,4
23.37,131.593,8.11885,4
23.38,131.674,8.12133,4
23.39,131.755,8.12302,4
23.4,131.836,8.12391,4
23.41,131.918,8.12399,4
23.42,131.999,8.12326,4
23.43,132.08,8.12172,4
23.44,132.161,8.11939,4
23.45,132.242,8.11628,4
23.46,132.324,8.11241,4
23.47,132.405,8.10781,4
23.48,132.486,8.10251,4
23.49,132.567,8.09653,4
23.5,132.648,8.08994,4
23.51,132.729,8.08275,4
23.52,132.809,8.07504,4
23.53,132.89,8.06683,4
23.54,132.971,8.0582,4
23.55,133.051,8.04919,4
23.56,133.132,8.03986,4
23.57,133.212,8.03028,4
23.58,133.292,8.02051,4
23.59,133.372,8.01061,4
23.6,133.452,8.00064,4
23.61,133.532,7.99066,4
23.62,133.612,7.98075,4
23.63,133.692,7.97097,4
23.64,133.772,7.96137,4
23.65,133.851,7.95201,4
23.66,133.931,7.94297,4
23.67,134.01,7.93428,4
23.68,134.089,7.92602,4
23.69,134.169,7.91822,4
23.7,134.248,7.91094,4
23.71,134.327,7.90422,4
23.72,134.406,7.89811,4
23.73,134.485,7.89264,4
23.74,134.564,7.88784,4
23.75,134.643,7.88375,4
23.76,134.721,7.88038,4
23.77,134.8,7.87777,4
23.78,134.879,7.87592,4
23.79,134.958,7.87486,4
23.8,135.036,7.87457,4
23.81,135.115,7.87507,4
23.82,135.194,7.87635,4
23.83,135.273,7.87841,4
23.84,135.352,7.88123,4
23.85,135.43,7.88479,4
23.86,135.509,7.88907,4
23.87,135.588,7.89406,4
23.88,135.667,7.8997,4
23.89,135.746,7.90598,4
23.9,135.825,7.91286,4
23.91,135.904,7.92028,4
23.92,135.984,7.9282,4
23.93,136.063,7.93658,4
23.94,136.142,7.94537,4
23.95,136.222,7.9545,4
23.96,136.301,7.96392,4
23.97,136.381,7.97357,4
23.98,136.461,7.9834,4
23.99,136.541,7.99333,4
24,136.621,8.0033,4
24.01,136.701,8.01326,4
24.02,136.781,8.02313,4
24.03,136.861,8.03286,4
24.04,136.942,8.04237,4
24.05,137.022,8.05162,4
24.06,137.103,8.06054,4
24.07,137.183,8.06906,4
24.08,137.264,8.07714,4
24.09,137.345,8.08472,4
24.1,137.426,8.09176,4
24.11,137.507,8.0982,4
24.12,137.588,8.104,4
24.13,137.669,8.10913,4
24.14,137.75,8.11354,4
24.15,137.831,8.11722,4
24.16,137.912,8.12013,4
24.17,137.994,8.12226,4
24.18,138.075,8.12359,4
24.19,138.156,8.12412,4
24.2,138.237,8.12383,4
24.21,138.318,8.12274,4
24.22,138.4,8.12084,4
24.23,138.481,8.11816,4
24.24,138.562,8.11471,4
24.25,138.643,8.11051,4
24.26,138.724,8.10558,4
24.27,138.805,8.09998,4
24.28,138.886,8.09372,4
24.29,138.967,8.08685,4
24.3,139.048,8.07942,4
24.31,139.129,8.07148,4
24.32,139.209,8.06308,4
24.33,139.29,8.05427,4
24.34,139.37,8.04511,4
24.35,139.451,8.03566,4
24.36,139.531,8.02598,4
24.37,139.611,8.01614,4
24.38,139.692,8.0062,4
24.39,139.772,7.99622,4
24.4,139.851,7.98627,4
24.41,139.931,7.97641,4
24.42,140.011,7.96669,4
24.43,140.091,7.9572,4
24.44,140.17,7.94798,4
24.45,140.25,7.93909,4
24.46,140.329,7.93058,4
24.47,140.408,7.92252,4
24.48,140.487,7.91495,4
24.49,140.566,7.90792,4
24.5,140.646,7.90147,4
24.51,140.724,7.89563,4
24.52,140.803,7.89046,4
24.53,140.882,7.88598,4
24.54,140.961,7.88221,4
24.55,141.04,7.87918,4
24.56,141.119,7.87691,4
24.57,141.197,7.87541,4
24.58,141.276,7.87469,4
24.59,141.355,7.87476,4
24.6,141.434,7.87561,4
24.61,141.512,7.87724,4
24.62,141.591,7.87964,4
24.63,141.67,7.88279,4
24.64,141.749,7.88668,4
24.65,141.828,7.89129,4
24.66,141.907,7.89657,4
24.67,141.986,7.90251,4
24.68,142.065,7.90906,4
24.69,142.144,7.91618,4
24.7,142.223,7.92384,4
24.71,142.302,7.93197,4
24.72,142.382,7.94054,4
24.73,142.461,7.94949,4
24.74,142.541,7.95876,4
24.75,142.62,7.96829,4
24.76,142.7,7.97802,4
24.77,142.78,7.9879,4
24.78,142.86,7.99786,4
24.79,142.94,8.00783,4
24.8,143.02,8.01776,4
24.81,143.1,8.02758,4
24.82,143.181,8.03722,4
24.83,143.261,8.04662,4
24.84,143.342,8.05572,4
24.85,143.422,8.06447,4
24.86,143.503,8.0728,4
24.87,143.584,8.08067,4
24.88,143.664,8.08801,4
24.89,143.745,8.09478,4
24.9,143.826,8.10094,4
24.91,143.907,8.10644,4
24.92,143.988,8.11125,4
24.93,144.07,8.11534,4
24.94,144.151,8.11868,4
24.95,144.232,8.12124,4
24.96,144.313,8.12301,4
24.97,144.394,8.12398,4
24.98,144.476,8.12414,4
24.99,144.557,8.12349,4
25,144.638,8.12203,4
25.01,144.719,8.11978,4
25.02,144.801,8.11675,4
25.03,144.882,8.11296,4
25.04,144.963,8.10843,4
25.05,145.044,8.10319,4
25.06,145.125,8.09729,4
25.07,145.206,8.09075,4
25.08,145.287,8.08363,4
25.09,145.367,8.07596,4
25.1,145.448,8.0678,4
25.11,145.529,8.05921,4
25.12,145.609,8.05023,4
25.13,145.69,8.04094,4
25.14,145.77,8.03138,4
25.15,145.85,8.02162,4
25.16,145.931,8.01173,4
25.17,146.011,8.00176,4
25.18,146.091,7.99179,4
25.19,146.171,7.98186,4
25.2,146.25,7.97206,4
25.21,146.33,7.96244,4
25.22,146.41,7.95306,4
25.23,146.489,7.94398,4
25.24,146.568,7.93526,4
25.25,146.648,7.92694,4
25.26,146.727,7.9191,4
25.27,146.806,7.91176,4
25.28,146.885,7.90498,4
25.29,146.964,7.89881,4
25.3,147.043,7.89327,4
25.31,147.122,7.8884,4
25.32,147.201,7.88423,4
25.33,147.28,7.8808,4
25.34,147.359,7.87811,4
25.35,147.437,7.87618,4
25.36,147.516,7.87503,4
25.37,147.595,7.87466,4
25.38,147.674,7.87508,4
25.39,147.752,7.87629,4
25.4,147.831,7.87826,4
25.41,147.91,7.88101,4
25.42,147.989,7.88449,4
25.43,148.068,7.88871,4
25.44,148.147,7.89362,4
25.45,148.225,7.8992,4
25.46,148.304,7.90542,4
25.47,148.384,7.91223,4
25.48,148.463,7.9196,4
25.49,148.542,7.92748,4
25.5,148.621,7.93581,4
25.51,148.701,7.94456,4
25.52,148.78,7.95366,4
25.53,148.86,7.96305,4
25.54,148.939,7.97268,4
25.55,149.019,7.98249,4
25.56,149.099,7.99241,4
25.57,149.179,8.00238,4
25.58,149.259,8.01234,4
25.59,149.339,8.02223,4
25.6,149.42,8.03197,4
25.61,149.5,8.04151,4
25.62,149.58,8.05079,4
25.63,149.661,8.05974,4
25.64,149.742,8.06831,4
25.65,149.822,8.07643,4
25.66,149.903,8.08407,4
25.67,149.984,8.09116,4
25.68,150.065,8.09766,4
25.69,150.146,8.10353,4
25.7,150.227,8.10873,4
25.71,150.308,8.11322,4
25.72,150.389,8.11697,4
25.73,150.47,8.11996,4
25.74,150.552,8.12217,4
25.75,150.633,8.12358,4
25.76,150.714,8.12418,4
25.77,150.795,8.12398,4
25.78,150.877,8.12297,4
25.79,150.958,8.12115,4
25.8,151.039,8.11855,4
25.81,151.12,8.11517,4
25.82,151.201,8.11104,4
25.83,151.282,8.10619,4
25.84,151.363,8.10065,4
25.85,151.444,8.09445,4
25.86,151.525,8.08765,4
25.87,151.606,8.08027,4
25.88,151.687,8.07238,4
25.89,151.768,8.06402,4
25.9,151.848,8.05525,4
25.91,151.929,8.04612,4
25.92,152.009,8.0367,4
25.93,152.089,8.02704,4
25.94,152.17,8.01721,4
25.95,152.25,8.00728,4
25.96,152.33,7.9973,4
25.97,152.41,7.98734,4
25.98,152.49,7.97747,4
25.99,152.569,7.96774,4
26,152.649,7.95822,4
26.01,152.728,7.94896,4
26.02,152.808,7.94004,4
26.03,152.887,7.93149,4
26.04,152.967,7.92338,4
26.05,153.046,7.91576,4
26.06,153.125,7.90867,4
26.07,153.204,7.90216,4
26.08,153.283,7.89626,4
26.09,153.362,7.89102,4
26.1,153.441,7.88647,4
26.11,153.52,7.88262,4
26.12,153.598,7.87952,4
26.13,153.677,7.87717,4
26.14,153.756,7.87559,4
26.15,153.835,7.8748,4
26.16,153.913,7.87478,4
26.17,153.992,7.87556,4
26.18,154.071,7.87711,4
26.19,154.15,7.87943,4
26.2,154.229,7.88251,4
26.21,154.307,7.88633,4
26.22,154.386,7.89086,4
26.23,154.465,7.89608,4
26.24,154.544,7.90195,4
26.25,154.623,7.90844,4
26.26,154.702,7.91551,4
26.27,154.782,7.92311,4
26.28,154.861,7.9312,4
26.29,154.94,7.93973,4
26.3,155.02,7.94864,4
26.31,155.099,7.95788,4
26.32,155.179,7.96738,4
26.33,155.259,7.9771,4
26.34,155.338,7.98697,4
26.35,155.418,7.99692,4
26.36,155.498,8.0069,4
26.37,155.578,8.01683,4
26.38,155.659,8.02666,4
26.39,155.739,8.03632,4
26.4,155.819,8.04575,4
26.41,155.9,8.05488,4
26.42,155.98,8.06367,4
26.43,156.061,8.07205,4
26.44,156.142,8.07996,4
26.45,156.223,8.08735,4
26.46,156.304,8.09419,4
26.47,156.385,8.10041,4
26.48,156.466,8.10598,4
26.49,156.547,8.11086,4
26.5,156.628,8.11502,4
26.51,156.709,8.11843,4
26.52,156.79,8.12107,4
26.53,156.871,8.12292,4
26.54,156.953,8.12397,4
26.55,157.034,8.12422,4
26.56,157.115,8.12365,4
26.57,157.196,8.12227,4
26.58,157.278,8.1201,4
26.59,157.359,8.11714,4
26.6,157.44,8.11342,4
26.61,157.521,8.10897,4
26.62,157.602,8.1038,4
26.63,157.683,8.09796,4
26.64,157.764,8.09148,4
26.65,157.845,8.08442,4
26.66,157.926,8.0768,4
26.67,158.006,8.06869,4
26.68,158.087,8.06014,4
26.69,158.168,8.0512,4
26.7,158.248,8.04193,4
26.71,158.329,8.0324,4
26.72,158.409,8.02266,4
26.73,158.489,8.01277,4
26.74,158.569,8.00281,4
26.75,158.649,7.99283,4
26.76,158.729,7.9829,4
26.77,158.809,7.97309,4
26.78,158.888,7.96344,4
26.79,158.968,7.95403,4
26.8,159.047,7.94492,4
26.81,159.127,7.93616,4
26.82,159.206,7.9278,4
26.83,159.285,7.91991,4
26.84,159.365,7.91252,4
26.85,159.444,7.90568,4
26.86,159.523,7.89945,4
26.87,159.602,7.89384,4
26.88,159.681,7.8889,4
26.89,159.759,7.88467,4
26.9,159.838,7.88115,4
26.91,159.917,7.87839,4
26.92,159.996,7.87638,4
26.93,160.075,7.87516,4
26.94,160.153,7.87471,4
26.95,160.232,7.87505,4
26.96,160.311,7.87618,4
26.97,160.39,7.87808,4
26.98,160.468,7.88074,4
26.99,160.547,7.88416,4
27,160.626,7.8883,4
27.01,160.705,7.89314,4
27.02,160.784,7.89866,4
27.03,160.863,7.90481,4
27.04,160.942,7.91157,4
27.05,161.021,7.91888,4
27.06,161.1,7.92671,4
27.07,161.18,7.93501,4
27.08,161.259,7.94371,4
27.09,161.339,7.95278,4
27.1,161.418,7.96214,4
27.11,161.498,7.97175,4
27.12,161.578,7.98155,4
27.13,161.657,7.99146,4
27.14,161.737,8.00143,4
27.15,161.818,8.01139,4
27.16,161.898,8.02129,4
27.17,161.978,8.03105,4
27.18,162.058,8.04061,4
27.19,162.139,8.04992,4
27.2,162.219,8.0589,4
27.21,162.3,8.06751,4
27.22,162.381,8.07568,4
27.23,162.461,8.08337,4
27.24,162.542,8.09052,4
27.25,162.623,8.09708,4
27.26,162.704,8.10301,4
27.27,162.785,8.10828,4
27.28,162.866,8.11284,4
27.29,162.948,8.11667,4
27.3,163.029,8.11973,4
27.31,163.11,8.12202,4
27.32,163.191,8.12351,4
27.33,163.272,8.1242,4
27.34,163.354,8.12407,4
27.35,163.435,8.12314,4
27.36,163.516,8.12141,4
27.37,163.597,8.11888,4
27.38,163.678,8.11558,4
27.39,163.76,8.11152,4
27.4,163.841,8.10674,4
27.41,163.922,8.10127,4
27.42,164.003,8.09514,4
27.43,164.084,8.08839,4
27.44,164.165,8.08107,4
27.45,164.245,8.07322,4
27.46,164.326,8.06491,4
27.47,164.407,8.05617,4
27.48,164.487,8.04708,4
27.49,164.568,8.03768,4
27.5,164.648,8.02805,4
27.51,164.728,8.01823,4
27.52,164.808,8.00831,4
27.53,164.888,7.99833,4
27.54,164.968,7.98836,4
27.55,165.048,7.97848,4
27.56,165.128,7.96873,4
27.57,165.207,7.95919,4
27.58,165.287,7.9499,4
27.59,165.366,7.94094,4
27.6,165.446,7.93236,4
27.61,165.525,7.9242,4
27.62,165.604,7.91653,4
27.63,165.683,7.90938,4
27.64,165.762,7.90281,4
27.65,165.841,7.89685,4
27.66,165.92,7.89155,4
27.67,165.999,7.88692,4
27.68,166.078,7.88301,4
27.69,166.157,7.87983,4
27.7,166.236,7.8774,4
27.71,166.314,7.87575,4
27.72,166.393,7.87487,4
27.73,166.472,7.87478,4
27.74,166.551,7.87548,4
27.75,166.629,7.87695,4
27.76,166.708,7.8792,4
27.77,166.787,7.8822,4
27.78,166.866,7.88595,4
27.79,166.945,7.89041,4
27.8,167.024,7.89556,4
27.81,167.103,7.90137,4
27.82,167.182,7.9078,4
27.83,167.261,7.91481,4
27.84,167.34,7.92236,4
27.85,167.419,7.9304,4
27.86,167.499,7.93889,4
27.87,167.578,7.94776,4
27.88,167.658,7.95697,4
27.89,167.737,7.96646,4
27.9,167.817,7.97616,4
27.91,167.897,7.98601,4
27.92,167.977,7.99596,4
27.93,168.057,8.00593,4
27.94,168.137,8.01587,4
27.95,168.217,8.02572,4
27.96,168.297,8.03539,4
27.97,168.378,8.04485,4
27.98,168.458,8.05402,4
27.99,168.539,8.06284,4
28,168.619,8.07126,4
28.01,168.7,8.07922,4
28.02,168.781,8.08667,4
28.03,168.862,8.09356,4
28.04,168.943,8.09984,4
28.05,169.024,8.10548,4
28.06,169.105,8.11043,4
28.07,169.186,8.11466,4
28.08,169.267,8.11815,4
28.09,169.349,8.12087,4
28.1,169.43,8.1228,4
28.11,169.511,8.12393,4
28.12,169.592,8.12425,4
28.13,169.673,8.12376,4
28.14,169.755,8.12247,4
28.15,169.836,8.12037,4
28.16,169.917,8.1175,4
28.17,169.998,8.11385,4
28.18,170.079,8.10947,4
28.19,170.16,8.10437,4
28.2,170.241,8.09859,4
28.21,170.322,8.09218,4
28.22,170.403,8.08517,4
28.23,170.484,8.0776,4
28.24,170.565,8.06954,4
28.25,170.645,8.06103,4
28.26,170.726,8.05213,4
28.27,170.807,8.04289,4
28.28,170.887,8.03338,4
28.29,170.967,8.02365,4
28.3,171.047,8.01378,4
28.31,171.127,8.00382,4
28.32,171.207,7.99384,4
28.33,171.287,7.98391,4
28.34,171.367,7.97408,4
28.35,171.447,7.96441,4
28.36,171.526,7.95498,4
28.37,171.606,7.94583,4
28.38,171.685,7.93703,4
28.39,171.765,7.92864,4
28.4,171.844,7.92069,4
28.41,171.923,7.91325,4
28.42,172.002,7.90636,4
28.43,172.081,7.90006,4
28.44,172.16,7.89439,4
28.45,172.239,7.88938,4
28.46,172.318,7.88508,4
28.47,172.397,7.88149,4
28.48,172.476,7.87865,4
28.49,172.554,7.87657,4
28.5,172.633,7.87527,4
28.51,172.712,7.87474,4
28.52,172.791,7.87501,4
28.53,172.869,7.87605,4
28.54,172.948,7.87788,4
28.55,173.027,7.88047,4
28.56,173.106,7.88381,4
28.57,173.185,7.88788,4
28.58,173.264,7.89265,4
28.59,173.342,7.8981,4
28.6,173.421,7.9042,4
28.61,173.501,7.91089,4
28.62,173.58,7.91816,4
28.63,173.659,7.92593,4
28.64,173.738,7.93418,4
28.65,173.818,7.94285,4
28.66,173.897,7.95188,4
28.67,173.977,7.96122,4
28.68,174.056,7.97081,4
28.69,174.136,7.98059,4
28.7,174.216,7.99049,4
28.71,174.296,8.00046,4
28.72,174.376,8.01043,4
28.73,174.456,8.02033,4
28.74,174.536,8.03011,4
28.75,174.617,8.03969,4
28.76,174.697,8.04903,4
28.77,174.778,8.05805,4
28.78,174.858,8.06669,4
28.79,174.939,8.07491,4
28.8,175.02,8.08265,4
28.81,175.101,8.08985,4
28.82,175.182,8.09647,4
28.83,175.263,8.10247,4
28.84,175.344,8.1078,4
28.85,175.425,8.11244,4
28.86,175.506,8.11634,4
28.87,175.587,8.11948,4
28.88,175.668,8.12185,4
28.89,175.749,8.12342,4
28.9,175.831,8.12418,4
28.91,175.912,8.12414,4
28.92,175.993,8.12329,4
28.93,176.074,8.12163,4
28.94,176.156,8.11918,4
28.95,176.237,8.11595,4
28.96,176.318,8.11197,4
28.97,176.399,8.10726,4
28.98,176.48,8.10186,4
28.99,176.561,8.09579,4
29,176.642,8.0891,4
29.01,176.723,8.08183,4
29.02,176.804,8.07404,4
29.03,176.884,8.06577,4
29.04,176.965,8.05707,4
29.05,177.045,8.04801,4
29.06,177.126,8.03864,4
29.07,177.206,8.02903,4
29.08,177.287,8.01923,4
29.09,177.367,8.00931,4
29.1,177.447,7.99933,4
29.11,177.527,7.98937,4
29.12,177.606,7.97947,4
29.13,177.686,7.96971,4
29.14,177.766,7.96014,4
29.15,177.845,7.95083,4
29.16,177.925,7.94183,4
29.17,178.004,7.9332,4
29.18,178.084,7.92501,4
29.19,178.163,7.91728,4
29.2,178.242,7.91008,4
29.21,178.321,7.90345,4
29.22,178.4,7.89743,4
29.23,178.479,7.89206,4
29.24,178.558,7.88736,4
29.25,178.637,7.88338,4
29.26,178.715,7.88012,4
29.27,178.794,7.87762,4
29.28,178.873,7.87589,4
29.29,178.952,7.87494,4
29.3,179.031,7.87477,4
29.31,179.109,7.87539,4
29.32,179.188,7.87678,4
29.33,179.267,7.87895,4
29.34,179.346,7.88189,4
29.35,179.424,7.88556,4
29.36,179.503,7.88995,4
29.37,179.582,7.89503,4
29.38,179.661,7.90078,4
29.39,179.74,7.90715,4
29.4,179.819,7.9141,4
29.41,179.899,7.9216,4
29.42,179.978,7.9296,4
29.43,180.057,7.93804,4
29.44,180.137,7.94688,4
29.45,180.216,7.95606,4
29.46,180.296,7.96552,4
29.47,180.375,7.9752,4
29.48,180.455,7.98504,4
29.49,180.535,7.99498,4
29.5,180.615,8.00496,4
29.51,180.695,8.01491,4
29.52,180.775,8.02476,4
29.53,180.856,8.03446,4
29.54,180.936,8.04394,4
29.55,181.017,8.05314,4
29.56,181.097,8.062,4
29.57,181.178,8.07046,4
29.58,181.259,8.07847,4
29.59,181.339,8.08597,4
29.6,181.42,8.09292,4
29.61,181.501,8.09926,4
29.62,181.582,8.10496,4
29.63,181.663,8.10998,4
29.64,181.744,8.11429,4
29.65,181.826,8.11785,4
29.66,181.907,8.12065,4
29.67,181.988,8.12266,4
29.68,182.069,8.12387,4
29.69,182.151,8.12427,4
29.7,182.232,8.12386,4
29.71,182.313,8.12264,4
29.72,182.394,8.12063,4
29.73,182.475,8.11783,4
29.74,182.557,8.11426,4
29.75,182.638,8.10994,4
29.76,182.719,8.10492,4
29.77,182.8,8.09921,4
29.78,182.881,8.09285,4
29.79,182.962,8.0859,4
29.8,183.042,8.07839,4
29.81,183.123,8.07037,4
29.82,183.204,8.0619,4
29.83,183.284,8.05303,4
29.84,183.365,8.04383,4
29.85,183.445,8.03434,4
29.86,183.526,8.02464,4
29.87,183.606,8.01477,4
29.88,183.686,8.00482,4
29.89,183.766,7.99484,4
29.9,183.846,7.9849,4
29.91,183.926,7.97505,4
29.92,184.005,7.96537,4
29.93,184.085,7.95591,4
29.94,184.164,7.94674,4
29.95,184.244,7.9379,4
29.96,184.323,7.92946,4
29.97,184.402,7.92147,4
29.98,184.482,7.91397,4
29.99,184.561,7.90703,4
30,184.64,7.90067,4
30.01,184.719,7.89493,4
30.02,184.798,7.88986,4
30.03,184.877,7.88548,4
30.04,184.955,7.88182,4
30.05,185.034,7.87891,4
30.06,185.113,7.87675,4
30.07,185.192,7.87537,4
30.08,185.27,7.87477,4
30.09,185.349,7.87495,4
30.1,185.428,7.87592,4
30.11,185.507,7.87767,4
30.12,185.586,7.88019,4
30.13,185.664,7.88345,4
30.14,185.743,7.88745,4
30.15,185.822,7.89216,4
30.16,185.901,7.89754,4
30.17,185.98,7.90358,4
30.18,186.059,7.91021,4
30.19,186.138,7.91742,4
30.2,186.217,7.92515,4
30.21,186.297,7.93336,4
30.22,186.376,7.94198,4
30.23,186.456,7.95098,4
30.24,186.535,7.96029,4
30.25,186.615,7.96986,4
30.26,186.695,7.97962,4
30.27,186.774,7.98952,4
30.28,186.854,7.99948,4
30.29,186.934,8.00945,4
30.3,187.015,8.01936,4
30.31,187.095,8.02916,4
30.32,187.175,8.03876,4
30.33,187.256,8.04812,4
30.34,187.336,8.05718,4
30.35,187.417,8.06586,4
30.36,187.497,8.07413,4
30.37,187.578,8.08192,4
30.38,187.659,8.08917,4
30.39,187.74,8.09585,4
30.4,187.821,8.10192,4
30.41,187.902,8.10731,4
30.42,187.983,8.11202,4
30.43,188.064,8.11599,4
30.44,188.145,8.11921,4
30.45,188.227,8.12165,4
30.46,188.308,8.1233,4
30.47,188.389,8.12415,4
30.48,188.47,8.12419,4
30.49,188.552,8.12341,4
30.5,188.633,8.12184,4
30.51,188.714,8.11947,4
30.52,188.795,8.11631,4
30.53,188.876,8.11241,4
30.54,188.957,8.10777,4
30.55,189.038,8.10243,4
30.56,189.119,8.09642,4
30.57,189.2,8.08979,4
30.58,189.281,8.08258,4
30.59,189.362,8.07484,4
30.6,189.443,8.06661,4
30.61,189.523,8.05796,4
30.62,189.604,8.04893,4
30.63,189.684,8.03959,4
30.64,189.765,8.02999,4
30.65,189.845,8.02021,4
30.66,189.925,8.0103,4
30.67,190.005,8.00033,4
30.68,190.085,7.99036,4
